,ensembl_string,entrez,symbol,mutation_rate,SFARI_listed,SFARI_score,pLI,TADA_BF,krishnan_post,D,D_ens,tadaFdrAscSscExomeSscAgpSmallDel,tadaFdrAscSscExome,tadaFdrAscExome,tadaFdrSscExome,rASD,min_lFDR,Netscore
ENSP00000350734,ENSP00000350734,54879,ST7L,2.033e-05,FALSE,NA,1.94396958967683e-06,0.51131679942952,0.447,0.0140814527608543,-0.10868259400181,0.934744501221535,0.931092138766476,0.922026992,0.868521385982841,0,1,1.37417324093403
ENSP00000350848,ENSP00000350848,79366,HMGN5,3.239e-06,FALSE,NA,0.326715650017622,0.531181318791387,0.491,0.0300990350117874,-0.067748565835157,0.897011667690705,0.880959223946532,0.916073511,1,0,1,0
ENSP00000354481,ENSP00000354481,57795,BRINP2,NA,FALSE,NA,0.999086308312748,NA,0.603,NA,NA,NA,NA,NA,NA,0,1,0
ENSP00000357882,ENSP00000357882,118672,PSTK,1.667e-05,FALSE,NA,0.00411002353042562,0.452184030713245,0.447,0.00335828258909116,-0.644768495990694,0.935946253364154,0.934361959746546,0.935271507,0.94237050121511,0,1,0
ENSP00000359594,ENSP00000359594,22802,CLCA4,3.145e-05,FALSE,NA,3.19440293023477e-09,0.0831910298753014,0.494,0.0151629073326612,-0.043517370714484,0.950178430959176,0.947935982795295,0.950430906,0.763661057176487,0,0.698400191709865,49.0939565985433
ENSP00000359768,ENSP00000359768,57691,KIAA1586,2.333e-05,TRUE,3,1.77777131304971e-06,1.18709783791461,0.446,NA,NA,0.842765337770443,0.840762601596868,0.844082115,0.931609147936541,0,1,0
ENSP00000360398,ENSP00000360398,9481,SLC25A27,1.312e-05,TRUE,,0.160724478287132,2.22422675352949,0.5,0.0292130205001034,-0.168503835545954,0.724335962166757,0.719271361281214,0.724519721,0.91897516299821,0,1,0
ENSP00000361392,ENSP00000361392,149473,CCDC24,1.107e-05,FALSE,NA,2.01106420911485e-08,0.989477000002892,0.448,0.00691105187823265,-0.297044113582596,0.853093963946578,0.851319426475609,0.863868561,0.802067454913894,0,1,1.78046434169203
ENSP00000361932,ENSP00000361932,170384,FUT11,3.15e-05,FALSE,NA,1.25546506236405e-05,0.580547595835982,0.442,0.0579471585121295,0.217828517334284,0.930948285417798,0.929460886976413,0.90952508,0.940789451636385,0,1,0
ENSP00000362550,ENSP00000362550,23070,CMTR1,NA,FALSE,NA,0.999294924067237,NA,0.445,NA,NA,NA,NA,NA,NA,0,1,0
ENSP00000364240,ENSP00000364240,127733,UBXN10,1.156e-05,FALSE,NA,0.000293934797697053,0.477626914511466,0.487,0.0187948671629003,-0.062972715070262,0.932554466983261,0.931030839455405,0.930850544,0.870225494401475,0,1,23.6292973782203
ENSP00000370021,ENSP00000370021,54875,CNTLN,4.86e-05,FALSE,NA,NA,0.290344504240118,0.483,0.0168292793686982,-0.118825646485727,0.948059505358488,0.94444125554448,0.945873368,0.799406774403401,0,0.560535978,111.955510069681
ENSP00000371272,ENSP00000371272,440503,PLIN5,2.129e-05,FALSE,NA,1.3236836849853e-07,0.666177641880886,0.422,0.0527747414284962,0.259483038640332,0.914246905402686,0.913065913455484,0.895333216,0.882189285494858,0,1,0
ENSP00000371994,ENSP00000371994,57523,NYNRIN,8.03e-05,FALSE,NA,0.000549672204856649,0.881268663667751,0.447,0.0147970534298327,-0.207255778589098,0.927496461153143,0.926419341153901,0.874583494,0.944400735761662,0,1,0
ENSP00000378050,ENSP00000378050,83707,TRPT1,1.012e-05,FALSE,NA,0.00867584904463919,2.32023475178377,0.363,0.00232811213915376,-0.841089164738552,0.70516860223178,0.70288417105325,0.709534581,0.894999588129414,0,1,0
ENSP00000381856,ENSP00000381856,100188893,TOMM6,NA,FALSE,NA,NA,NA,0.342,NA,NA,NA,NA,NA,NA,0,1,0
ENSP00000390111,ENSP00000390111,389158,PLSCR5,8.21e-06,FALSE,NA,1.16765638368877e-09,0.386170666796248,0.447,NA,NA,0.938329866696389,0.936527227042171,0.941635317,0.807660648161453,0,1,0
ENSP00000393854,ENSP00000393854,92806,CENPBD1,4.24e-06,FALSE,NA,0.0200720946377584,0.684098378369887,0.432,NA,NA,0.882375705518007,0.881495097587204,0.891789673,1,0,1,0
ENSP00000398350,ENSP00000398350,83638,C11orf68,1.447e-05,FALSE,NA,0.409498865109943,0.468013581437229,0.492,0.0382283616689641,-0.36846172981193,0.919159338554644,0.918303502566304,0.932687826,0.921270931700011,0,1,16.4988241812232
ENSP00000400471,ENSP00000400471,79022,TMEM106C,1.083e-05,FALSE,NA,3.96020841080124e-06,0.311398870753989,0.414,0.00508239608532816,-0.550069952270163,0.942530048692246,0.940712370837736,0.945094472,0.868834003974318,0,1,7.920051528
ENSP00000404132,ENSP00000404132,401466,C8orf59,3.153e-06,FALSE,NA,0.0427259485219979,0.60042769053097,0.403,0.00402537405615032,-0.600392100510438,0.905685321583249,0.904604831979934,0.906750066,0.808764179843823,0,1,0
ENSP00000411217,ENSP00000411217,387707,CC2D2B,1.047e-05,FALSE,NA,2.5176722476543e-05,0.172959243862231,0.492,0.0169158283334593,-0.084292149053335,0.947878210147571,0.945757996640883,0.949055968,0.719193021330373,0,1,0
ENSP00000412064,ENSP00000412064,54458,PRR13,3.54e-06,FALSE,NA,0.634332002252778,0.682234689982168,0.447,0.0197146779319533,-0.63721424826964,0.880023629597294,0.878256557367673,0.892174461,0.891938620265132,0,1,0
ENSP00000168148,ENSP00000168148,6694,SPP2,9.02e-06,TRUE,4,1.27136183221359e-06,17.3643771730499,0.492,0.00206723198680824,-0.778366956279877,0.287505735976541,0.274979197961962,0.300345774,0.926983510082239,0,1,0
ENSP00000216602,ENSP00000216602,79038,ZFYVE21,1.239e-05,FALSE,NA,0.713442898007109,0.473071460309286,0.335,0.0779961528605559,-0.158871532709906,0.933338338789045,0.931618570805583,0.931775113,0.84816248302862,0,1,0
ENSP00000217456,ENSP00000217456,57136,APMAP,NA,FALSE,NA,2.35566376172495e-07,NA,0.425,NA,NA,NA,NA,NA,NA,0,1,0
ENSP00000230538,ENSP00000230538,3910,LAMA4,7.53e-05,FALSE,NA,9.75012432919925e-09,0.133286190410073,0.491,0.0148675175953282,-0.09490239758575,0.950063459645407,0.94779070917136,0.949768594,0.946424347432748,0,1,23.61122265
ENSP00000238561,ENSP00000238561,57143,ADCK1,2.666e-05,FALSE,NA,4.22838319274286e-09,0.464180655653973,0.435,0.0246695784405652,0.0731606158283303,0.938702675896995,0.935820965933688,0.933288826,0.785194792953753,0,1,0
ENSP00000258200,ENSP00000258200,55336,FBXL8,1.357e-05,FALSE,NA,0.0144390750003526,2.21358471657914,0.427,0.0190811284754219,-0.320331948355307,0.724208284606601,0.720682970530246,0.726044819,1,0,1,0
ENSP00000261892,ENSP00000261892,9187,SLC24A1,3.97e-05,FALSE,NA,0.000127201012282332,2.73701559330804,0.492,0.032841888362798,0.0659213281985989,0.733501529641717,0.727835154698441,0.670242507,0.939593239468223,0,1,0
ENSP00000264434,ENSP00000264434,54980,C2orf42,2.263e-05,FALSE,NA,0.134381994203355,1.2104811509694,0.413,0.0536997494921474,0.111526412124784,0.842162638637521,0.838054669877764,0.841425017,0.872404063401472,0,1,3.76497035641936
ENSP00000268595,ENSP00000268595,146225,CMTM2,1.159e-05,FALSE,NA,2.07069164121887e-05,0.728431421416512,0.492,0.0149019843957767,-0.182176403696522,0.883100789987576,0.881174392371589,0.886712302,0.915583633983388,0,1,0
ENSP00000273390,ENSP00000273390,89876,MAATS1,NA,FALSE,NA,9.7774896920592e-10,NA,0.495,NA,NA,NA,NA,NA,NA,0,1,0
ENSP00000283713,ENSP00000283713,50853,VILL,4.34e-05,FALSE,NA,3.00934969096386e-12,0.430962521003819,0.407,0.0270424389774705,0.011837608520359,0.941622617909516,0.939737138399073,0.938056896,0.94328404425684,0,1,0
ENSP00000287387,ENSP00000287387,55093,WDYHV1,6.94e-06,FALSE,NA,0.000384004659787212,0.504036681698327,0.416,0.00533645378700956,-0.448538882933691,0.928475461942762,0.926486896326332,0.924052875,0.902641941999928,0,1,1.401298689
ENSP00000295878,ENSP00000295878,57577,KIAA1407,3.253e-05,FALSE,NA,3.28846696637553e-23,8.55601836018753,0.468,0.0288510925279409,0.032568733845719,0.514919930271112,0.497415469935287,0.447960631,0.946174101117947,0,0.69774579010321,20.5426392192705
ENSP00000298861,ENSP00000298861,79841,AGBL2,2.908e-05,FALSE,NA,6.81051045839789e-12,0.183500474449657,0.482,NA,NA,0.94838255562009,0.946203420423364,0.948825078,0.939372364749948,0,1,0
ENSP00000299290,ENSP00000299290,219793,TBATA,NA,FALSE,NA,1.68599393619126e-07,NA,0.447,0.0266376351955527,0.0976849844466686,NA,NA,NA,NA,0,1,0
ENSP00000301452,ENSP00000301452,125981,ACER1,1.28e-05,FALSE,NA,0.335356707410971,0.475264801484382,0.447,0.0328178475636279,-0.150000578250764,0.917765093511863,0.915453752969341,0.931308535,0.918212769671256,0,1,0
ENSP00000302413,ENSP00000302413,8460,TPST1,1.363e-05,FALSE,NA,0.0114811021514916,0.472620906183888,0.468,0.016946987194001,-0.189445822933448,0.926391543758379,0.916694089446865,0.931844983,0.852350584087863,0,1,5.1744884005801
ENSP00000302437,ENSP00000302437,26533,OR10G3,1.271e-05,FALSE,NA,0.234560474406909,0.619991512441907,0.447,NA,NA,0.913283137867051,0.913296508151457,0.90396367,0.933566971483202,0,1,0
ENSP00000302441,ENSP00000302441,140838,NANP,1.065e-05,FALSE,NA,0.0265416473766969,1.38248446403462,0.367,0.0951999009015503,0.427741347105553,0.80633324612127,0.803493476047158,0.818082855,0.913230216757741,0,1,7.893607974
ENSP00000304188,ENSP00000304188,219417,OR8U1,1.035e-05,FALSE,NA,0.0134541405146474,0.639445459820521,0.447,NA,NA,0.906035295465214,0.905811631642603,0.900176196,0.895764270031043,0,1,0
ENSP00000305204,ENSP00000305204,150468,CKAP2L,2.632e-05,FALSE,NA,0.218393604055394,0.714969466465121,0.407,0.0207370601647883,-0.074436499166395,0.911604749721711,0.908673110411135,0.888173772,0.933965535546954,0,0.752421132327118,33.10381732
ENSP00000306105,ENSP00000306105,84902,CEP89,3.124e-05,FALSE,NA,4.17121506628981e-20,1.25131473170997,0.411,0.0602240078261358,0.400674625034066,0.849461269102366,0.842196029132276,0.837040001,0.888692412970123,0,1,0
ENSP00000308708,ENSP00000308708,6954,TCP11,1.536e-05,FALSE,NA,4.00945484653237e-05,0.323979416564921,0.489,0.0146795517267404,-0.140397168527339,0.942735837316604,0.940696431518033,0.944608691,0.935261719008777,0,1,0
ENSP00000308764,ENSP00000308764,143502,OR52I2,1.278e-05,FALSE,NA,0.0745578369232702,0.543390418434341,0.447,NA,NA,0.925906186464105,0.924850397639134,0.91394207,0.918167457365404,0,1,0
ENSP00000313513,ENSP00000313513,150709,ANKAR,4.48e-05,FALSE,NA,6.6124241759396e-24,4.00800756727619,0.482,NA,NA,0.6556996019219,0.639967768443628,0.599677719,0.945208809870326,0,1,0
ENSP00000313967,ENSP00000313967,713,C1QB,1.258e-05,FALSE,NA,0.0858810485832231,0.477572965471452,0.443,0.0854694534180052,0.278961214601557,0.915697233170419,0.914816631520183,0.930868746,0.917784542713757,0,1,2.94501255844648
ENSP00000321426,ENSP00000321426,390081,OR52E4,1.072e-05,FALSE,NA,4.45011681541019e-07,1.38607747768467,0.463,NA,NA,0.804563674770804,0.802754499614991,0.817493472,0.913403439486075,0,1,0
ENSP00000328410,ENSP00000328410,346389,MACC1,2.738e-05,FALSE,NA,7.56011564443965e-17,0.294670870451393,0.423,0.0110254938486657,0.02487735199743,0.945001566285605,0.942860024265942,0.945727586,0.935926635169287,0,1,0
ENSP00000329214,ENSP00000329214,256435,ST6GALNAC3,1.214e-05,FALSE,NA,0.178471681213117,0.723771807883797,0.495,0.0146512895601585,-0.217730357145649,0.934089189576592,0.883745952889609,0.887228261,0.916976080880893,0,0.185211011,187.4691197
ENSP00000329287,ENSP00000329287,8303,SNN,5.66e-06,FALSE,NA,0.0202490590604754,0.516590739724629,0.604,0.0389265244841566,0.026663430370175,0.893551314773084,0.892726064789084,0.920297807,1,0,1,0
ENSP00000332613,ENSP00000332613,220323,OAF,1.335e-05,FALSE,NA,0.00616888335875156,2.18519392536373,0.447,0.0125174659933919,-0.390549456964526,0.673642200406641,0.668461845369698,0.729605159,0.919425002955427,0,1,1.87204773331655
ENSP00000334644,ENSP00000334644,353144,LCE3C,3.564e-06,FALSE,NA,0.496169124945965,0.5183419371787,0.415,0.172109466287307,0.276447180070581,0.92294036660797,0.921827896395315,0.919857011,0.892067647160654,0,1,0
ENSP00000335024,ENSP00000335024,256394,SERPINA11,1.608e-05,FALSE,NA,1.4053679123183e-07,0.935802399853286,0.447,0.0276219308834188,0.152640720035587,0.86159817187077,0.85976530668523,0.869528639,0.859629643608885,0,1,0
ENSP00000339340,ENSP00000339340,283219,KCTD21,1.248e-05,FALSE,NA,0.29110859643231,0.292797928855574,0.447,0.0258866619295003,-0.248516059010377,0.943590243285179,0.941606828669673,0.945801572,0.917616884565121,0,1,0
ENSP00000342313,ENSP00000342313,148398,SAMD11,3.05e-05,FALSE,NA,1.35381157129201e-10,2.92895780320599,0.459,0.00299107391836547,-0.34060269514222,0.692190233588972,0.68592946698775,0.653888928,0.894855015079709,0,1,1.237234599
ENSP00000344801,ENSP00000344801,25769,SLC24A2,2.616e-05,TRUE,,0.0350598258476389,0.531956722185383,0.521,0.0551401433206405,0.335643174293407,0.937805197176417,0.931417144000084,0.915883395,0.933856784270983,0,0.427867511,54.47759473
